id_concessionaria,Id_Veicolo,modello,brand,nazionalita,citta,n_id_veicolo,Data_Consegna
24,1G6DA67V490163477,XC90,Volvo,ID,Terangun,NULL,NULL
24,1GKS2GEJ9CR731303,Elan,Lotus,ID,Terangun,NULL,NULL
24,1VWAH7A38DC089591,QX,Infiniti,ID,Terangun,1VWAH7A38DC089591,2022-05-19
24,1VWAH7A38DC089591,QX,Infiniti,ID,Terangun,1VWAH7A38DC089591,2022-12-23
24,1VWAH7A38DC089591,QX,Infiniti,ID,Terangun,1VWAH7A38DC089591,2023-05-14
24,1VWAH7A38DC089591,QX,Infiniti,ID,Terangun,1VWAH7A38DC089591,2024-05-16
24,2D4RN7DG2BR391818,Scirocco,Volkswagen,ID,Terangun,NULL,NULL
24,2T1KE4EE8AC398801,"Bronco II",Ford,ID,Terangun,2T1KE4EE8AC398801,2022-06-25
24,2T1KE4EE8AC398801,"Bronco II",Ford,ID,Terangun,2T1KE4EE8AC398801,2022-11-16
24,2T1KE4EE8AC398801,"Bronco II",Ford,ID,Terangun,2T1KE4EE8AC398801,2023-09-01
24,2T1KE4EE8AC398801,"Bronco II",Ford,ID,Terangun,2T1KE4EE8AC398801,2024-10-20
24,3C3CFFER2DT963209,Forte,Kia,ID,Terangun,NULL,NULL
24,5GAEV13D19J383628,"Grand Caravan",Dodge,ID,Terangun,5GAEV13D19J383628,2022-06-28
24,5GAEV13D19J383628,"Grand Caravan",Dodge,ID,Terangun,5GAEV13D19J383628,2022-12-10
24,5GAEV13D19J383628,"Grand Caravan",Dodge,ID,Terangun,5GAEV13D19J383628,2023-07-23
24,5GAEV13D19J383628,"Grand Caravan",Dodge,ID,Terangun,5GAEV13D19J383628,2024-08-10
24,5XYKT3A67EG671235,Yaris,Toyota,ID,Terangun,5XYKT3A67EG671235,2022-07-30
24,5XYKT3A67EG671235,Yaris,Toyota,ID,Terangun,5XYKT3A67EG671235,2023-01-12
24,5XYKT3A67EG671235,Yaris,Toyota,ID,Terangun,5XYKT3A67EG671235,2023-08-03
24,5XYKT3A67EG671235,Yaris,Toyota,ID,Terangun,5XYKT3A67EG671235,2024-11-03
24,5YMKT6C58F0420017,Trooper,Isuzu,ID,Terangun,NULL,NULL
24,WAUJC68E32A283941,S-Type,Jaguar,ID,Terangun,WAUJC68E32A283941,2022-11-28
24,WAUJC68E32A283941,S-Type,Jaguar,ID,Terangun,WAUJC68E32A283941,2023-08-06
24,WAUMFAFL1AA066444,A6,Audi,ID,Terangun,WAUMFAFL1AA066444,2022-11-05
24,WAUMFAFL1AA066444,A6,Audi,ID,Terangun,WAUMFAFL1AA066444,2023-09-10
24,WAUNF78P06A890966,RX-7,Mazda,ID,Terangun,WAUNF78P06A890966,2022-10-19
24,WAUNF78P06A890966,RX-7,Mazda,ID,Terangun,WAUNF78P06A890966,2023-05-15
24,WBADX7C58DE285663,Firebird,Pontiac,ID,Terangun,WBADX7C58DE285663,2022-11-26
24,WBADX7C58DE285663,Firebird,Pontiac,ID,Terangun,WBADX7C58DE285663,2023-04-29
24,WBAKP9C52FD856849,928,Porsche,ID,Terangun,WBAKP9C52FD856849,2022-11-13
24,WBAKP9C52FD856849,928,Porsche,ID,Terangun,WBAKP9C52FD856849,2023-09-21
24,WBASN2C56BC022676,Neon,Dodge,ID,Terangun,NULL,NULL
24,WP0AB2A92BS390484,Vibe,Pontiac,ID,Terangun,NULL,NULL
24,WVGEF9BP5FD821837,Sable,Mercury,ID,Terangun,NULL,NULL
25,1D7RW2BK7AS840255,Supra,Toyota,ID,Leubatang,NULL,NULL
25,1G4CU541024800841,RX-7,Mazda,ID,Leubatang,NULL,NULL
25,1G4GB5GR1FF490430,S40,Volvo,ID,Leubatang,NULL,NULL
25,1G6DL67A980578879,Terrain,GMC,ID,Leubatang,1G6DL67A980578879,2022-06-22
25,1G6DL67A980578879,Terrain,GMC,ID,Leubatang,1G6DL67A980578879,2022-11-22
25,1G6DL67A980578879,Terrain,GMC,ID,Leubatang,1G6DL67A980578879,2023-06-13
25,1G6DL67A980578879,Terrain,GMC,ID,Leubatang,1G6DL67A980578879,2024-11-22
25,2FMPK4J96FB259993,Diablo,Lamborghini,ID,Leubatang,2FMPK4J96FB259993,2022-06-05
25,2FMPK4J96FB259993,Diablo,Lamborghini,ID,Leubatang,2FMPK4J96FB259993,2022-12-11
25,2FMPK4J96FB259993,Diablo,Lamborghini,ID,Leubatang,2FMPK4J96FB259993,2023-04-28
25,2FMPK4J96FB259993,Diablo,Lamborghini,ID,Leubatang,2FMPK4J96FB259993,2024-08-01
25,2HNYD18813H929955,900,Saab,ID,Leubatang,2HNYD18813H929955,2022-07-26
25,2HNYD18813H929955,900,Saab,ID,Leubatang,2HNYD18813H929955,2022-11-13
25,2HNYD18813H929955,900,Saab,ID,Leubatang,2HNYD18813H929955,2023-10-07
25,2HNYD18813H929955,900,Saab,ID,Leubatang,2HNYD18813H929955,2024-09-07
25,3C3CFFJH3ET362230,SLX,Acura,ID,Leubatang,NULL,NULL
25,3D73Y4EL8AG640217,i-290,Isuzu,ID,Leubatang,NULL,NULL
25,5GALVAED0AJ576667,"Express 3500",Chevrolet,ID,Leubatang,NULL,NULL
25,5TDDCRFH9FS424633,"Grand Caravan",Dodge,ID,Leubatang,NULL,NULL
25,W06VR54R11R978412,Aveo,Chevrolet,ID,Leubatang,NULL,NULL
25,WA1LGBFE1DD537735,"Sierra 3500",GMC,ID,Leubatang,WA1LGBFE1DD537735,2023-01-02
25,WA1LGBFE1DD537735,"Sierra 3500",GMC,ID,Leubatang,WA1LGBFE1DD537735,2023-06-09
25,WAUHGBFCXCN694096,Continental,Bentley,ID,Leubatang,WAUHGBFCXCN694096,2022-10-17
25,WAUHGBFCXCN694096,Continental,Bentley,ID,Leubatang,WAUHGBFCXCN694096,2023-08-08
25,WAUNF78P68A105319,Taurus,Ford,ID,Leubatang,WAUNF78P68A105319,2022-11-27
25,WAUNF78P68A105319,Taurus,Ford,ID,Leubatang,WAUNF78P68A105319,2023-05-30
25,WAUWGAFB3AN244621,"Range Rover","Land Rover",ID,Leubatang,NULL,NULL
25,WBANB33515C221294,88,Oldsmobile,ID,Leubatang,NULL,NULL
25,WVGAV7AX6AW863891,"Grand Marquis",Mercury,ID,Leubatang,WVGAV7AX6AW863891,2022-11-25
25,WVGAV7AX6AW863891,"Grand Marquis",Mercury,ID,Leubatang,WVGAV7AX6AW863891,2023-05-31
26,1D7RV1GT7BS993167,Integra,Acura,PH,Busay,1D7RV1GT7BS993167,2022-05-24
26,1D7RV1GT7BS993167,Integra,Acura,PH,Busay,1D7RV1GT7BS993167,2022-12-23
26,1D7RV1GT7BS993167,Integra,Acura,PH,Busay,1D7RV1GT7BS993167,2023-05-31
26,1D7RV1GT7BS993167,Integra,Acura,PH,Busay,1D7RV1GT7BS993167,2024-09-12
26,1G6AY5S37F0237744,Esteem,Suzuki,PH,Busay,NULL,NULL
26,1G6DN57S140180590,Corolla,Toyota,PH,Busay,NULL,NULL
26,1N6AA0CH1FN392353,4Runner,Toyota,PH,Busay,1N6AA0CH1FN392353,2022-07-04
26,1N6AA0CH1FN392353,4Runner,Toyota,PH,Busay,1N6AA0CH1FN392353,2022-11-25
26,1N6AA0CH1FN392353,4Runner,Toyota,PH,Busay,1N6AA0CH1FN392353,2023-09-24
26,1N6AA0CH1FN392353,4Runner,Toyota,PH,Busay,1N6AA0CH1FN392353,2024-06-14
26,4T1BK1EB1FU619660,968,Porsche,PH,Busay,4T1BK1EB1FU619660,2022-07-13
26,4T1BK1EB1FU619660,968,Porsche,PH,Busay,4T1BK1EB1FU619660,2022-12-06
26,4T1BK1EB1FU619660,968,Porsche,PH,Busay,4T1BK1EB1FU619660,2023-06-05
26,4T1BK1EB1FU619660,968,Porsche,PH,Busay,4T1BK1EB1FU619660,2024-08-15
26,5LMJJ2H51DE111459,MDX,Acura,PH,Busay,5LMJJ2H51DE111459,2022-07-13
26,5LMJJ2H51DE111459,MDX,Acura,PH,Busay,5LMJJ2H51DE111459,2023-01-13
26,5LMJJ2H51DE111459,MDX,Acura,PH,Busay,5LMJJ2H51DE111459,2023-05-10
26,5LMJJ2H51DE111459,MDX,Acura,PH,Busay,5LMJJ2H51DE111459,2024-08-08
26,JN8AZ2KR9AT324635,Skylark,Buick,PH,Busay,NULL,NULL
26,JN8CS1MW3FM974900,Murano,Nissan,PH,Busay,JN8CS1MW3FM974900,2022-06-05
26,JN8CS1MW3FM974900,Murano,Nissan,PH,Busay,JN8CS1MW3FM974900,2022-12-30
26,JN8CS1MW3FM974900,Murano,Nissan,PH,Busay,JN8CS1MW3FM974900,2023-07-12
26,JN8CS1MW3FM974900,Murano,Nissan,PH,Busay,JN8CS1MW3FM974900,2024-09-08
26,JTDJTUD3XED459933,"Sportvan G20",Chevrolet,PH,Busay,NULL,NULL
26,JTEBC3EH7B2398942,"Escalade EXT",Cadillac,PH,Busay,NULL,NULL
26,SCBZU25E51C549045,"del Sol",Honda,PH,Busay,NULL,NULL
26,SCFEBBBK7DG301728,GTO,Pontiac,PH,Busay,SCFEBBBK7DG301728,2022-12-25
26,SCFEBBBK7DG301728,GTO,Pontiac,PH,Busay,SCFEBBBK7DG301728,2023-05-13
26,WA1LMAFE3FD021267,Amigo,Isuzu,PH,Busay,NULL,NULL
26,WAUBNBFB1AN339768,Metro,Geo,PH,Busay,NULL,NULL
26,WAUDH78E46A255317,Passat,Volkswagen,PH,Busay,WAUDH78E46A255317,2022-11-18
26,WAUDH78E46A255317,Passat,Volkswagen,PH,Busay,WAUDH78E46A255317,2023-05-02
26,WAUUL98E06A172865,E-Series,Ford,PH,Busay,NULL,NULL
26,WBAAV53411F279679,Diablo,Lamborghini,PH,Busay,WBAAV53411F279679,2022-12-24
26,WBAAV53411F279679,Diablo,Lamborghini,PH,Busay,WBAAV53411F279679,2023-05-18
27,19UUA566X1A746122,H1,Hummer,KZ,Shardara,NULL,NULL
27,19UUA9F2XEA484497,Exige,Lotus,KZ,Shardara,NULL,NULL
27,1C3CCBBB0DN832563,"Savana 2500",GMC,KZ,Shardara,NULL,NULL
27,1FTEW1E89AK084265,Starion,Mitsubishi,KZ,Shardara,NULL,NULL
27,1G6DH8EY0B0005633,Navigator,Lincoln,KZ,Shardara,NULL,NULL
27,1GYS4TKJ8FR439241,F250,Ford,KZ,Shardara,1GYS4TKJ8FR439241,2022-05-18
27,1GYS4TKJ8FR439241,F250,Ford,KZ,Shardara,1GYS4TKJ8FR439241,2022-12-24
27,1GYS4TKJ8FR439241,F250,Ford,KZ,Shardara,1GYS4TKJ8FR439241,2023-07-27
27,1GYS4TKJ8FR439241,F250,Ford,KZ,Shardara,1GYS4TKJ8FR439241,2024-12-17
27,1ZVBP8AMXE5734706,Firefly,Pontiac,KZ,Shardara,NULL,NULL
27,2C4RDGDG7FR998187,"Suburban 1500",GMC,KZ,Shardara,2C4RDGDG7FR998187,2022-07-27
27,2C4RDGDG7FR998187,"Suburban 1500",GMC,KZ,Shardara,2C4RDGDG7FR998187,2022-11-18
27,2C4RDGDG7FR998187,"Suburban 1500",GMC,KZ,Shardara,2C4RDGDG7FR998187,2023-09-25
27,2C4RDGDG7FR998187,"Suburban 1500",GMC,KZ,Shardara,2C4RDGDG7FR998187,2024-11-15
27,3GYVKNEF5AG473913,B-Series,Mazda,KZ,Shardara,3GYVKNEF5AG473913,2022-07-09
27,3GYVKNEF5AG473913,B-Series,Mazda,KZ,Shardara,3GYVKNEF5AG473913,2022-11-17
27,3GYVKNEF5AG473913,B-Series,Mazda,KZ,Shardara,3GYVKNEF5AG473913,2023-10-15
27,3GYVKNEF5AG473913,B-Series,Mazda,KZ,Shardara,3GYVKNEF5AG473913,2024-04-25
27,5UXFG8C51BL167768,"Grand Prix",Pontiac,KZ,Shardara,5UXFG8C51BL167768,2022-08-12
27,5UXFG8C51BL167768,"Grand Prix",Pontiac,KZ,Shardara,5UXFG8C51BL167768,2022-11-24
27,5UXFG8C51BL167768,"Grand Prix",Pontiac,KZ,Shardara,5UXFG8C51BL167768,2023-06-15
27,5UXFG8C51BL167768,"Grand Prix",Pontiac,KZ,Shardara,5UXFG8C51BL167768,2024-08-22
27,5XYKT3A67FG552134,Firebird,Pontiac,KZ,Shardara,5XYKT3A67FG552134,2022-05-29
27,5XYKT3A67FG552134,Firebird,Pontiac,KZ,Shardara,5XYKT3A67FG552134,2022-12-07
27,5XYKT3A67FG552134,Firebird,Pontiac,KZ,Shardara,5XYKT3A67FG552134,2023-07-03
27,5XYKT3A67FG552134,Firebird,Pontiac,KZ,Shardara,5XYKT3A67FG552134,2024-08-14
27,JM1NC2JF3F0374834,GS,Lexus,KZ,Shardara,NULL,NULL
27,JM1NC2JF6B0150807,Tundra,Toyota,KZ,Shardara,NULL,NULL
27,JN1BJ0HR4EM546263,SL-Class,Mercedes-Benz,KZ,Shardara,NULL,NULL
27,JN8AZ1MU6AW679482,Frontier,Nissan,KZ,Shardara,JN8AZ1MU6AW679482,2022-07-06
27,JN8AZ1MU6AW679482,Frontier,Nissan,KZ,Shardara,JN8AZ1MU6AW679482,2022-11-06
27,JN8AZ1MU6AW679482,Frontier,Nissan,KZ,Shardara,JN8AZ1MU6AW679482,2023-08-23
27,JN8AZ1MU6AW679482,Frontier,Nissan,KZ,Shardara,JN8AZ1MU6AW679482,2024-12-20
27,SCBGU3ZA5FC695036,"D150 Club",Dodge,KZ,Shardara,NULL,NULL
27,WA1WGAFP9EA953995,TundraMax,Toyota,KZ,Shardara,WA1WGAFP9EA953995,2022-10-31
27,WA1WGAFP9EA953995,TundraMax,Toyota,KZ,Shardara,WA1WGAFP9EA953995,2023-08-13
27,WA1WGBFPXEA230498,Topaz,Mercury,KZ,Shardara,NULL,NULL
27,WAUGL78E98A287792,Entourage,Hyundai,KZ,Shardara,WAUGL78E98A287792,2022-11-18
27,WAUGL78E98A287792,Entourage,Hyundai,KZ,Shardara,WAUGL78E98A287792,2023-06-30
27,WAUKF68E05A370969,Sonoma,GMC,KZ,Shardara,WAUKF68E05A370969,2022-12-01
27,WAUKF68E05A370969,Sonoma,GMC,KZ,Shardara,WAUKF68E05A370969,2023-08-15
27,WBA3C3C58DF731501,Sable,Mercury,KZ,Shardara,NULL,NULL
27,WBAGN83545D223953,"3500 Club Coupe",GMC,KZ,Shardara,NULL,NULL
27,WBAYM1C57ED290755,Caravan,Dodge,KZ,Shardara,WBAYM1C57ED290755,2022-11-14
27,WBAYM1C57ED290755,Caravan,Dodge,KZ,Shardara,WBAYM1C57ED290755,2023-05-22
28,1GKS2GEJ0BR321391,Riviera,Buick,GE,Kelasuri,NULL,NULL
28,2HNYD2H88DH620782,MKX,Lincoln,GE,Kelasuri,NULL,NULL
28,3C6TD5PT7CG006318,Tribeca,Subaru,GE,Kelasuri,3C6TD5PT7CG006318,2022-08-04
28,3C6TD5PT7CG006318,Tribeca,Subaru,GE,Kelasuri,3C6TD5PT7CG006318,2022-11-28
28,3C6TD5PT7CG006318,Tribeca,Subaru,GE,Kelasuri,3C6TD5PT7CG006318,2023-10-16
28,3C6TD5PT7CG006318,Tribeca,Subaru,GE,Kelasuri,3C6TD5PT7CG006318,2024-06-28
28,3VW1K7AJ3DM433732,E-Series,Ford,GE,Kelasuri,3VW1K7AJ3DM433732,2022-06-23
28,3VW1K7AJ3DM433732,E-Series,Ford,GE,Kelasuri,3VW1K7AJ3DM433732,2022-10-30
28,3VW1K7AJ3DM433732,E-Series,Ford,GE,Kelasuri,3VW1K7AJ3DM433732,2023-08-13
28,3VW1K7AJ3DM433732,E-Series,Ford,GE,Kelasuri,3VW1K7AJ3DM433732,2024-12-25
28,3VWML7AJ2DM452914,Forenza,Suzuki,GE,Kelasuri,NULL,NULL
28,4T1BD1FK9EU623642,Passport,Honda,GE,Kelasuri,4T1BD1FK9EU623642,2022-07-22
28,4T1BD1FK9EU623642,Passport,Honda,GE,Kelasuri,4T1BD1FK9EU623642,2022-12-14
28,4T1BD1FK9EU623642,Passport,Honda,GE,Kelasuri,4T1BD1FK9EU623642,2023-08-04
28,4T1BD1FK9EU623642,Passport,Honda,GE,Kelasuri,4T1BD1FK9EU623642,2024-07-17
28,5GAKRCKD5EJ416242,"Grand Am",Pontiac,GE,Kelasuri,5GAKRCKD5EJ416242,2022-07-08
28,5GAKRCKD5EJ416242,"Grand Am",Pontiac,GE,Kelasuri,5GAKRCKD5EJ416242,2022-12-14
28,5GAKRCKD5EJ416242,"Grand Am",Pontiac,GE,Kelasuri,5GAKRCKD5EJ416242,2023-10-02
28,5GAKRCKD5EJ416242,"Grand Am",Pontiac,GE,Kelasuri,5GAKRCKD5EJ416242,2024-06-28
28,JM1NC2EF1A0609895,Altima,Nissan,GE,Kelasuri,JM1NC2EF1A0609895,2022-07-10
28,JM1NC2EF1A0609895,Altima,Nissan,GE,Kelasuri,JM1NC2EF1A0609895,2022-11-24
28,JM1NC2EF1A0609895,Altima,Nissan,GE,Kelasuri,JM1NC2EF1A0609895,2023-05-30
28,JM1NC2EF1A0609895,Altima,Nissan,GE,Kelasuri,JM1NC2EF1A0609895,2024-07-19
28,JN1AZ4EHXCM513742,1500,Chevrolet,GE,Kelasuri,NULL,NULL
28,JN1CV6AP9AM414081,"Carrera GT",Porsche,GE,Kelasuri,JN1CV6AP9AM414081,2022-06-28
28,JN1CV6AP9AM414081,"Carrera GT",Porsche,GE,Kelasuri,JN1CV6AP9AM414081,2022-12-20
28,JN1CV6AP9AM414081,"Carrera GT",Porsche,GE,Kelasuri,JN1CV6AP9AM414081,2023-09-01
28,JN1CV6AP9AM414081,"Carrera GT",Porsche,GE,Kelasuri,JN1CV6AP9AM414081,2024-11-05
28,JN1CV6EK0FM873621,Durango,Dodge,GE,Kelasuri,NULL,NULL
28,SAJWA2GZXE8390977,Envoy,GMC,GE,Kelasuri,SAJWA2GZXE8390977,2022-12-22
28,SAJWA2GZXE8390977,Envoy,GMC,GE,Kelasuri,SAJWA2GZXE8390977,2023-06-23
28,SAJWA2GZXE8390977,Envoy,GMC,GE,Kelasuri,SAJWA2GZXE8390977,2024-10-15
28,SALSF2D47CA087130,GT500,Shelby,GE,Kelasuri,SALSF2D47CA087130,2022-11-22
28,SALSF2D47CA087130,GT500,Shelby,GE,Kelasuri,SALSF2D47CA087130,2023-07-05
28,WAUDFAFL8EN085538,88,Oldsmobile,GE,Kelasuri,WAUDFAFL8EN085538,2023-01-06
28,WAUDFAFL8EN085538,88,Oldsmobile,GE,Kelasuri,WAUDFAFL8EN085538,2023-06-10
28,WAUYGAFC7CN145823,"Montero Sport",Mitsubishi,GE,Kelasuri,NULL,NULL
28,WBANE53506B232913,Legacy,Subaru,GE,Kelasuri,NULL,NULL
28,YV1612FHXE2189407,"Savana 2500",GMC,GE,Kelasuri,NULL,NULL
29,19UUA9F58DA678034,"Ram 2500",Dodge,SE,Floda,NULL,NULL
29,1B3AZ6JZ2AV049443,Tundra,Toyota,SE,Floda,1B3AZ6JZ2AV049443,2022-07-29
29,1B3AZ6JZ2AV049443,Tundra,Toyota,SE,Floda,1B3AZ6JZ2AV049443,2022-11-28
29,1B3AZ6JZ2AV049443,Tundra,Toyota,SE,Floda,1B3AZ6JZ2AV049443,2023-07-12
29,1G6KD57YX9U758376,"Ram Wagon B350",Dodge,SE,Floda,1G6KD57YX9U758376,2022-06-11
29,1G6KD57YX9U758376,"Ram Wagon B350",Dodge,SE,Floda,1G6KD57YX9U758376,2022-11-21
29,1G6KD57YX9U758376,"Ram Wagon B350",Dodge,SE,Floda,1G6KD57YX9U758376,2023-09-21
29,1G6KD57YX9U758376,"Ram Wagon B350",Dodge,SE,Floda,1G6KD57YX9U758376,2024-07-09
29,1GYS3DEF6ER561255,Venture,Chevrolet,SE,Floda,NULL,NULL
29,1GYS4AEF4ER129453,Corvette,Chevrolet,SE,Floda,1GYS4AEF4ER129453,2022-07-23
29,1GYS4AEF4ER129453,Corvette,Chevrolet,SE,Floda,1GYS4AEF4ER129453,2022-11-03
29,1GYS4AEF4ER129453,Corvette,Chevrolet,SE,Floda,1GYS4AEF4ER129453,2023-04-24
29,1GYS4AEF4ER129453,Corvette,Chevrolet,SE,Floda,1GYS4AEF4ER129453,2024-11-05
29,1N6AA0CJ7DN220022,S-Class,Mercedes-Benz,SE,Floda,1N6AA0CJ7DN220022,2022-06-02
29,1N6AA0CJ7DN220022,S-Class,Mercedes-Benz,SE,Floda,1N6AA0CJ7DN220022,2022-11-17
29,1N6AA0CJ7DN220022,S-Class,Mercedes-Benz,SE,Floda,1N6AA0CJ7DN220022,2023-07-02
29,1N6AA0CJ7DN220022,S-Class,Mercedes-Benz,SE,Floda,1N6AA0CJ7DN220022,2024-12-01
29,3D73Y3CLXAG030784,Cultus,Suzuki,SE,Floda,NULL,NULL
29,5GAER13708J558304,"F-Series Super Duty",Ford,SE,Floda,5GAER13708J558304,2022-05-22
29,5GAER13708J558304,"F-Series Super Duty",Ford,SE,Floda,5GAER13708J558304,2022-12-06
29,5GAER13708J558304,"F-Series Super Duty",Ford,SE,Floda,5GAER13708J558304,2023-06-06
29,5GAER13708J558304,"F-Series Super Duty",Ford,SE,Floda,5GAER13708J558304,2024-11-12
29,JH4KB16648C541498,Aveo,Chevrolet,SE,Floda,JH4KB16648C541498,2022-08-09
29,JH4KB16648C541498,Aveo,Chevrolet,SE,Floda,JH4KB16648C541498,2022-10-18
29,JH4KB16648C541498,Aveo,Chevrolet,SE,Floda,JH4KB16648C541498,2023-05-18
29,JH4KB16648C541498,Aveo,Chevrolet,SE,Floda,JH4KB16648C541498,2024-07-15
29,JM1DE1HY9B0828571,XC90,Volvo,SE,Floda,NULL,NULL
29,JM1NC2JF1E0886185,DeVille,Cadillac,SE,Floda,NULL,NULL
29,JTEBU5JR4E5724674,Maxima,Nissan,SE,Floda,NULL,NULL
29,NM0KS9BN6CT947222,Jetta,Volkswagen,SE,Floda,NULL,NULL
29,WAUFEBFM6BA606544,Galant,Mitsubishi,SE,Floda,WAUFEBFM6BA606544,2022-11-10
29,WAUFEBFM6BA606544,Galant,Mitsubishi,SE,Floda,WAUFEBFM6BA606544,2023-05-18
29,WAUKFAFL7BA099019,Azure,Bentley,SE,Floda,NULL,NULL
29,WAUSGCFC8CN283761,"Mighty Max",Mitsubishi,SE,Floda,NULL,NULL
29,WAUVVAFR3CA961433,RDX,Acura,SE,Floda,WAUVVAFR3CA961433,2023-01-07
29,WAUVVAFR3CA961433,RDX,Acura,SE,Floda,WAUVVAFR3CA961433,2023-07-28
29,WBA3A9C57EK889331,RL,Acura,SE,Floda,NULL,NULL
29,YV440MBK6F1261740,"7 Series",BMW,SE,Floda,NULL,NULL
29,YV4902NB3F1427900,Elantra,Hyundai,SE,Floda,NULL,NULL
30,1C4RDHAG1EC861960,"Suburban 1500",Chevrolet,CM,Fundong,1C4RDHAG1EC861960,2022-05-23
30,1C4RDHAG1EC861960,"Suburban 1500",Chevrolet,CM,Fundong,1C4RDHAG1EC861960,2022-12-30
30,1C4RDHAG1EC861960,"Suburban 1500",Chevrolet,CM,Fundong,1C4RDHAG1EC861960,2023-08-13
30,1C4RDHAG1EC861960,"Suburban 1500",Chevrolet,CM,Fundong,1C4RDHAG1EC861960,2024-07-30
30,1FA6P0G73E5364938,Envoy,GMC,CM,Fundong,1FA6P0G73E5364938,2022-07-01
30,1FA6P0G73E5364938,Envoy,GMC,CM,Fundong,1FA6P0G73E5364938,2022-10-18
30,1FA6P0G73E5364938,Envoy,GMC,CM,Fundong,1FA6P0G73E5364938,2023-09-02
30,1FA6P0G73E5364938,Envoy,GMC,CM,Fundong,1FA6P0G73E5364938,2024-10-28
30,1LNHL9DR3BG909556,"Town Car",Lincoln,CM,Fundong,1LNHL9DR3BG909556,2022-08-15
30,1LNHL9DR3BG909556,"Town Car",Lincoln,CM,Fundong,1LNHL9DR3BG909556,2022-11-07
30,1LNHL9DR3BG909556,"Town Car",Lincoln,CM,Fundong,1LNHL9DR3BG909556,2023-10-01
30,1LNHL9DR3BG909556,"Town Car",Lincoln,CM,Fundong,1LNHL9DR3BG909556,2024-12-23
30,2G4WF551511174509,Yukon,GMC,CM,Fundong,NULL,NULL
30,3C6TD5JT5CG478770,"H2 SUV",Hummer,CM,Fundong,3C6TD5JT5CG478770,2022-06-22
30,3C6TD5JT5CG478770,"H2 SUV",Hummer,CM,Fundong,3C6TD5JT5CG478770,2022-11-23
30,3C6TD5JT5CG478770,"H2 SUV",Hummer,CM,Fundong,3C6TD5JT5CG478770,2023-09-05
30,3C6TD5JT5CG478770,"H2 SUV",Hummer,CM,Fundong,3C6TD5JT5CG478770,2024-04-23
30,3VW517AT5FM087918,57,Maybach,CM,Fundong,3VW517AT5FM087918,2022-08-14
30,3VW517AT5FM087918,57,Maybach,CM,Fundong,3VW517AT5FM087918,2022-10-19
30,3VW517AT5FM087918,57,Maybach,CM,Fundong,3VW517AT5FM087918,2023-07-25
30,3VW517AT5FM087918,57,Maybach,CM,Fundong,3VW517AT5FM087918,2024-06-04
30,3VWKX7AJ1CM890916,Freelander,"Land Rover",CM,Fundong,3VWKX7AJ1CM890916,2022-08-08
30,3VWKX7AJ1CM890916,Freelander,"Land Rover",CM,Fundong,3VWKX7AJ1CM890916,2022-12-08
30,3VWKX7AJ1CM890916,Freelander,"Land Rover",CM,Fundong,3VWKX7AJ1CM890916,2023-06-10
30,3VWKX7AJ1CM890916,Freelander,"Land Rover",CM,Fundong,3VWKX7AJ1CM890916,2024-10-25
30,4A31K5DFXAE518483,CR-V,Honda,CM,Fundong,4A31K5DFXAE518483,2022-06-10
30,4A31K5DFXAE518483,CR-V,Honda,CM,Fundong,4A31K5DFXAE518483,2022-12-31
30,4A31K5DFXAE518483,CR-V,Honda,CM,Fundong,4A31K5DFXAE518483,2023-08-26
30,4A31K5DFXAE518483,CR-V,Honda,CM,Fundong,4A31K5DFXAE518483,2024-09-21
30,5GAKRBED1CJ215313,GTO,Pontiac,CM,Fundong,5GAKRBED1CJ215313,2022-06-11
30,5GAKRBED1CJ215313,GTO,Pontiac,CM,Fundong,5GAKRBED1CJ215313,2022-12-18
30,5GAKRBED1CJ215313,GTO,Pontiac,CM,Fundong,5GAKRBED1CJ215313,2023-04-17
30,5GAKRBED1CJ215313,GTO,Pontiac,CM,Fundong,5GAKRBED1CJ215313,2024-09-01
30,5J6TF2H58FL993885,Bonneville,Pontiac,CM,Fundong,5J6TF2H58FL993885,2022-06-30
30,5J6TF2H58FL993885,Bonneville,Pontiac,CM,Fundong,5J6TF2H58FL993885,2022-10-30
30,5J6TF2H58FL993885,Bonneville,Pontiac,CM,Fundong,5J6TF2H58FL993885,2023-08-24
30,5J6TF2H58FL993885,Bonneville,Pontiac,CM,Fundong,5J6TF2H58FL993885,2024-11-21
30,JTEBU4BFXCK811668,Sportage,Kia,CM,Fundong,NULL,NULL
30,SCFFBCBD2AG572445,Courier,Ford,CM,Fundong,NULL,NULL
30,WA1CKAFP3AA737569,Sentra,Nissan,CM,Fundong,NULL,NULL
30,WAUEFAFL3DA075204,"Cutlass Supreme",Oldsmobile,CM,Fundong,NULL,NULL
30,WAUEH74F47N363370,Cirrus,Chrysler,CM,Fundong,WAUEH74F47N363370,2022-12-13
30,WAUEH74F47N363370,Cirrus,Chrysler,CM,Fundong,WAUEH74F47N363370,2023-08-17
30,WAUUFAFH9DN985293,ES,Lexus,CM,Fundong,WAUUFAFH9DN985293,2022-11-17
30,WAUUFAFH9DN985293,ES,Lexus,CM,Fundong,WAUUFAFH9DN985293,2023-04-23
30,WBA5B1C5XFG765520,"T100 Xtra",Toyota,CM,Fundong,NULL,NULL
31,1C3CDFCA3DD316231,Frontier,Nissan,PL,Rozwadza,NULL,NULL
